ProductRef,ProductName,ProductCatID,Category Name,Sub Category,UnitMeasureName
707908,"Bibs, Adult Terry Bib",2,Medical Supplies,Nursing Aids,BOX
709342,"Bibs, Assorted Bibs",2,Medical Supplies,Nursing Aids,BOX
711891,"Bibs, Assorted Bibs by pound",2,Medical Supplies,Nursing Aids,BOX
713911,"Bibs, Prophy Bibs",2,Medical Supplies,Dental,BOX
708810,"Bile Collection Bags,Bile bag,w/Ttube Adapter,19oz",2,Medical Supplies,Urinary,BOX
713221,"Binders, Abdominal, 10in - 30in x 36in.",2,Medical Supplies,Physical Therapy/Rehabilitation,BOX
701955,"Binders, Abdominal, 12in - 46in x 62in.",2,Medical Supplies,Physical Therapy/Rehabilitation,BOX
713177,"Binders, Abdominal, 12in - 55in x 72in",2,Medical Supplies,Physical Therapy/Rehabilitation,BOX
713638,"Binders, Abdominal, 14in - 24in x 30in.",2,Medical Supplies,Physical Therapy/Rehabilitation,BOX
714161,"Binders, Abdominal, 15in. - 46in. x 62in.",2,Medical Supplies,Physical Therapy/Rehabilitation,BOX
701485,"Binders, Abdominal, 9in - 72in x 84in. ",2,Medical Supplies,Physical Therapy/Rehabilitation,BOX
713175,"Binders, Abdominal, 9in. - 30in x 45in",2,Medical Supplies,Physical Therapy/Rehabilitation,BOX
713176,"Binders, Abdominal, 9in. - 46in. x 62in.",2,Medical Supplies,Physical Therapy/Rehabilitation,BOX
725984,"Binders, Abdominal, 9in. - 55in. x 72in.",2,Medical Supplies,Physical Therapy/Rehabilitation,BOX
712305,"Binders, Abdominal, Assorted Sizes & Lengths",2,Medical Supplies,Physical Therapy/Rehabilitation,BOX
715278,"Binders, Breast Binder ",2,Medical Supplies,Obstetric/Gynecology(OB/GYN),BOX
704763,"Binders, Perineal Binder",2,Medical Supplies,Dressings,BOX
708149,"Biopsy Guns, Assorted Sizes",2,Medical Supplies,Biopsy,BOX
711431,"Biopsy Guns, With 20G, 9cm Needle",2,Medical Supplies,Biopsy,BOX
703098,"Biopsy Kits, 12mm BTT Port, bipolar scissors 55cm",2,Medical Supplies,Biopsy,BOX
712832,"Biopsy Kits, 18G x 3 1/2 Lumbar Puncture Tray",2,Medical Supplies,Biopsy,BOX
712835,"Biopsy Kits, 22g X 1in Lumbar Puncture Tray",2,Medical Supplies,Biopsy,BOX
709339,"Biopsy Kits, ASAP Biopsy System, with channel cut",2,Medical Supplies,Biopsy,BOX
712831,"Biopsy Kits, Assorted Lumbar Puncture Trays",2,Medical Supplies,Biopsy,BOX
709348,"Biopsy Kits, Automatic Biopsy System",2,Medical Supplies,Surgical Packs & Trays,BOX
709341,"Biopsy Kits, Bard Biopsy Instruments",2,Medical Supplies,Biopsy,BOX
708035,"Biopsy Kits, Bone Marrow, 11Ga x 4in Needle",2,Medical Supplies,Biopsy,BOX
709565,"Biopsy Kits, Bone Marrow, Assorted",2,Medical Supplies,Biopsy,BOX
723597,"Biopsy Kits, Core Biopsy Needle Set, 20ga",2,Medical Supplies,Needles,BOX
707828,"Biopsy Kits, Custom Biopsy Tray",2,Medical Supplies,Biopsy,BOX
701048,"Biopsy Kits, Liver",2,Medical Supplies,Biopsy,BOX
712833,"Biopsy Kits, Lumbar Puncture Tray, 20G Needle",2,Medical Supplies,Needles,BOX
713954,"Biopsy Kits, Lumbar Puncture Tray, Neonatal",2,Medical Supplies,Biopsy,BOX
712837,"Biopsy Kits, Pediatric/Infant Lumbar Puncture Tray",2,Medical Supplies,Biopsy,BOX
710930,"Biopsy Kits, Soft Tissue, Oral Brush Biopsy",2,Medical Supplies,Biopsy,BOX
707812,"Biopsy Kits, Soft Tissue, Soft Tissue Biopsy Tray",2,Medical Supplies,Biopsy,BOX
706087,"Biopsy Kits, Standard Biopsy Tray",2,Medical Supplies,Surgical Packs & Trays,BOX
X704025,"Transformers, TC 500",5,Bio Med,Bio-Medical Equipment,BOX
711900,"Biopsy System, Programmable, 18G",2,Medical Supplies,Endoscopic/Laparoscopic,BOX
717860,"BiopsyKits,ProgrammableAutomaticBiopsySystem,14g",2,Medical Supplies,Biopsy,BOX
700997,"Bio-Waste Unit, Chemotherapy, 18 Gal.",2,Medical Supplies,BioHazard/Sharps,BOX
701459,"Bio-Waste Unit, Sharps, 3 Gal.",2,Medical Supplies,BioHazard/Sharps,BOX
709536,"Bite Blocks, Disposable",2,Medical Supplies,Dental,BOX
707083,"Blade, Micro Blade",2,Medical Supplies,Surgical Instruments,BOX
725521,"Blade, Sagittal, Micro, Fine, 6 x 34 x 0.4mm",2,Medical Supplies,Orthopedic,BOX
709887,"Blade, Saw, Maxi Sagittal",2,Medical Supplies,Surgical Instruments,BOX
703584,"Blade, Stryker, Sagittal",2,Medical Supplies,Orthopedic,BOX
712836,"Blade, Tympanoplasty",2,Medical Supplies,Surgical Instruments,BOX
724746,"Blades, #10 Surgical Blade, Stainless Steel",2,Medical Supplies,Surgical,BOX
700940,"Blades, #11 Surgical Blade, Stainless Steel",2,Medical Supplies,Surgical,BOX
700941,"Blades, #12 Surgical Blade, Stainless Steel",2,Medical Supplies,Surgical,BOX
700723,"Blades, #15 Surgical Blade, Stainless Steel",2,Medical Supplies,Surgical,BOX
701782,"Blades, #20 Surgical Blade, Stainless Steel",2,Medical Supplies,Surgical,BOX
700942,"Blades, #22 Surgical Blade, Stainless Steel",2,Medical Supplies,Surgical,BOX
700722,"Blades, #4 Surgical Blade, Stainless Steel",2,Medical Supplies,Surgical,BOX
710303,"Blades, 3M Clipper blades",2,Medical Supplies,Surgical,BOX
708580,"Blades, Arthroscopy Blade",2,Medical Supplies,Surgical Instruments,BOX
725990,"Blades, Bard-Parker, Rib-Back Carbon Steel, #12",2,Medical Supplies,Surgical Instruments,BOX
711379,"Blades, carbon surgical blade",2,Medical Supplies,Surgical,BOX
714098,"Blades, Carton Cutter and Knife Blades",2,Medical Supplies,Office,BOX
704052,"Cleanser, Body,Shampoo,Incontinent Cleanser,12oz",2,Medical Supplies,Personal Hygiene,CASE
720380,"Blades, Dermatome, Padgett",2,Medical Supplies,Surgical,BOX
713380,"Blades, Electrosurgical Pencil Blade",2,Medical Supplies,Surgical,BOX
713382,"Blades, Electrosurgical Pencil Blade (Asst.)",2,Medical Supplies,Surgical,BOX
702444,"Blades, Micro Spinal",2,Medical Supplies,Surgical Instruments,BOX
705235,"Blades, Myringotomy Blades",2,Medical Supplies,Surgical Instruments,BOX
725543,"Blades, Opthalmic Surgical Slit Blade",2,Medical Supplies,Surgical,BOX
718433,"Catheters, Urethral, 14FR Urethral Catheter kitKN",6,Kendall,Urinary,BOX
705236,"Blades, Sickledge Blade",2,Medical Supplies,Surgical Instruments,BOX
703775,"Blades, Surgical Blades",2,Medical Supplies,Surgical,BOX
708150,"Blades, Surgical Clipper, Hair Blades",2,Medical Supplies,Surgical,BOX
704068,"Masks, Surgical, N95 Respirator Mask, Regular Size",2,Medical Supplies,Masks,CASE
703307,"Blades, Surgical, Stainless Steel, assorted sizes",2,Medical Supplies,Surgical,BOX
711329,"Blades, Valvulotome, Expandable, 6.0mm",2,Medical Supplies,Surgical Packs & Trays,BOX
713898,"Blades, Wisconsin Laryngoscope Blades",2,Medical Supplies,Surgical Instruments,BOX
717705,"Blanket, Sterile Fire Blanket",2,Medical Supplies,Drapes/Linens,BOX
707456,"Blankets, Assorted, Patient Warming, Disposable",2,Medical Supplies,Drapes/Linens,BOX
704088,"SUPPORT, COMPRESSION CHIN STRAP",7,World Vision,Physical Therapy/Rehabilitation,BOX
709149,"Blankets, Baby Paper Blanket",2,Medical Supplies,Drapes/Linens,BOX
722899,"Blankets, Cloth",2,Medical Supplies,Drapes/Linens,BOX
722493,"Blankets, Convective Warming ",2,Medical Supplies,Bio-Medical Equipment,BOX
701388,"Blankets, Cotton",2,Medical Supplies,Drapes/Linens,BOX
702032,"Blankets, Cotton, Pediatric",2,Medical Supplies,Drapes/Linens,BOX
713287,"Blankets, Disposable Bilicombi blankets",2,Medical Supplies,Drapes/Linens,BOX
705065,"Blankets, DuoTherm Disposable Blanket",2,Medical Supplies,Drapes/Linens,BOX
705367,"Blankets, DuoTherm Disposable, w/click connect",2,Medical Supplies,Drapes/Linens,BOX
709105,"Blankets, Full Body Blanket",2,Medical Supplies,Drapes/Linens,BOX
713272,"Blankets, Hypothermia blankets",2,Medical Supplies,Drapes/Linens,BOX
714056,"Blankets, Infant receiving blanket",2,Medical Supplies,Drapes/Linens,BOX
704792,"Blankets, Infant, Neonatal Comfortor",2,Medical Supplies,Drapes/Linens,BOX
704108,"PATIENT CARE KIT, MOISTURIZING LOTION, 8OZ ",7,World Vision,Personal Hygiene,BOX
709100,"Blankets, Lower Body Blanket",2,Medical Supplies,Drapes/Linens,BOX
714376,"Blankets, patient blankets",2,Medical Supplies,Drapes/Linens,BOX
714435,"Blankets, Pediatric Full Body Blanket",2,Medical Supplies,Drapes/Linens,BOX
712411,"Blankets, Preemie/Neonate Warming Blanket",2,Medical Supplies,Drapes/Linens,BOX
704516,"Blankets, Thermal Blanket",2,Medical Supplies,Drapes/Linens,BOX
709139,"Blankets, Upper Body Blanket",2,Medical Supplies,Drapes/Linens,BOX
711659,"Blankets, Warm Touch Pediatric Warming Blanket",2,Medical Supplies,Drapes/Linens,BOX
701509,"Blood Administration Sets, 10 drop/ml, Y-Type",2,Medical Supplies,Intravenous,BOX
702818,"Blood Administration Sets, 15dr/ml, Y-Type, 122in",2,Medical Supplies,Intravenous,BOX
702705,"Blood Administration Sets, 55in, Recipient Set",2,Medical Supplies,Intravenous,BOX
702697,"Blood Administration Sets, 80mi Blood Component",2,Medical Supplies,Intravenous,BOX
709064,"Blood Administration Sets, Assorted",2,Medical Supplies,Intravenous,BOX
707194,"Blood Administration Sets, Blood Component Y-type",2,Medical Supplies,Intravenous,BOX
704618,"Blood Administration Sets, Blood Infusion Set",2,Medical Supplies,Intravenous,BOX
704021,"Blood Administration Sets, Blood Transfusion Set",2,Medical Supplies,Intravenous,BOX
704819,"Blood Administration Sets, Blood/Solution Set",2,Medical Supplies,Intravenous,BOX
706014,"Blood Administration Sets, Collection/TransportSys",2,Medical Supplies,Intravenous,BOX
709265,"Blood Administration Sets, Fenwal Y-Type Blood/Sol",2,Medical Supplies,Intravenous,BOX
702533,"Blood Administration Sets, Hemodialysis Tubing Set",2,Medical Supplies,Dialysis,BOX
704803,"Blood Administration Sets, High Flow Fluid Set",2,Medical Supplies,Intravenous,BOX
703957,"Blood Administration Sets, Platelet Concentrate",2,Medical Supplies,Intravenous,BOX
709550,"Blood Administration Sets, Y-Type Blood solution",2,Medical Supplies,Intravenous,BOX
719449,"Blood Administration Sets, Y-Type w/Filter",2,Medical Supplies,Intravenous,BOX
700578,"Blood Administration Sets, Y-Type, Nonvented",2,Medical Supplies,Intravenous,BOX
700385,"Blood Administration Sets, Y-type, w/pressure pump",2,Medical Supplies,Intravenous,BOX
705556,"Blood Cell Processors, Leukocyte Removal Fltr",2,Medical Supplies,Laboratory,BOX
703471,"Blood Collection Sets, Angel Wing w/ male adapter",2,Medical Supplies,Laboratory,BOX
706300,"Blood Collection Sets, Needle, 21g x 1-1/4in",2,Medical Supplies,Laboratory,BOX
712481,"Blood Collection Sets, Needle, Winged, 19g x 3/4in",2,Medical Supplies,Laboratory,BOX
712253,"Blood Collection Sets, Needle, Winged, 21g x 3/4in",2,Medical Supplies,Laboratory,BOX
712006,"Blood Collection Sets, Needle, Winged, 23g x 3/4in",2,Medical Supplies,Laboratory,BOX
725867,"Blood Collection Sets, Needle, Winged, 25G 3/4",2,Medical Supplies,Laboratory,BOX
704150,"CONNECTORS, LOW DEAD SPACE W/SIDEPORT,3.5MMM",7,World Vision,Respiratory,BOX
704151,"ABSORBENT, ACID WASTE, FLUID SOLIDIFIER, 11OZ",7,World Vision,Cleaning Supplies,BOX
702311,"Blood Collection Sets, S-Monovette, Multi-Adapter ",2,Medical Supplies,Laboratory,BOX
701781,"Blood Collection Sets, Vacutainer, 18G x 1 1/2in",2,Medical Supplies,Laboratory,BOX
701780,"Blood Collection Sets, Vacutainer, 18G x 1in",2,Medical Supplies,Laboratory,BOX
708629,"Blood Collection Sets, Vacutainer, 19G x 3/4in",2,Medical Supplies,Laboratory,BOX
704157,"CLEANING SUPPLIES, GENERAL PURPOSE BRUSH",7,World Vision,Cleaning Supplies,BOX
711931,"Blood Collection Sets, Vacutainer, 20Gx 1 1/2in ",2,Medical Supplies,Laboratory,BOX
710534,"Blood Collection Sets, Vacutainer, 21g x 1 1/4in",2,Medical Supplies,Laboratory,BOX
702240,"Blood Collection Sets, Vacutainer, 21G x 1in ",2,Medical Supplies,Laboratory,BOX
711454,"Blood Collection Sets, Vacutainer, 21g x 3/4in",2,Medical Supplies,Laboratory,BOX
701779,"Blood Collection Sets, Vacutainer, 21Gx 1 1/2in ",2,Medical Supplies,Laboratory,BOX
701369,"Blood Collection Sets, Vacutainer, 21Gx 1 1/4in ",2,Medical Supplies,Laboratory,BOX
712914,"Blood Collection Sets, Vacutainer, 22G x 1 1/4in ",2,Medical Supplies,Laboratory,BOX
X704165,"Medical Tape, 1inx10yds",2,Medical Supplies,Dressings,BOX
701061,"Blood Collection Sets, Vacutainer, 22G x 1in ",2,Medical Supplies,Laboratory,BOX
707379,"Blood Collection Sets, Vacutainer, 22Gx 1 1/2in ",2,Medical Supplies,Laboratory,BOX
710530,"Blood Collection Sets, Vacutainer, 22Gx 1 1/4in",2,Medical Supplies,Laboratory,BOX
711458,"Blood Collection Sets, Vacutainer, 23g x 3/4in",2,Medical Supplies,Laboratory,BOX
714742,"Blood Collection Sets, Vacutainer, 25G x 3/4in ",2,Medical Supplies,Laboratory,BOX
710429,"Blood Collection Sets, Vacutainer, Assorted ",2,Medical Supplies,Laboratory,BOX
704177,"Blood Collection Sets, Vacutainer, w/Cannula",2,Medical Supplies,Laboratory,BOX
708590,"Blood Collection Sets, Venipuncture Collection Kit",2,Medical Supplies,Laboratory,BOX
700229,"Blood Collection Sets, W/Connector, 16g x 1",2,Medical Supplies,Laboratory,BOX
701356,"Blood Collection Tubing Set, W/Needle, Assorted",2,Medical Supplies,Laboratory,BOX
714923,"Blood Collection, Cardiotomy, Blood Reservoir",2,Medical Supplies,Cardiovascular,BOX
704740,"Blood Collection, Microtainer, w/Serum Separator",2,Medical Supplies,Laboratory,BOX
711288,"Blood Collection, Needle/Tube Holder, Safety 1.5in",2,Medical Supplies,Laboratory,BOX
701810,"Blood Collection, Tube Holders, Assorted",2,Medical Supplies,Laboratory,BOX
711463,"Blood Collection, Tube Holders, Assorted by pound",2,Medical Supplies,Laboratory,BOX
711258,"Blood Collection, Tube Holders, BD Luer-Lok Access",2,Medical Supplies,Laboratory,BOX
703158,"Blood Collection, Tube Holders, Culture/Transport",2,Medical Supplies,Laboratory,BOX
701809,"Blood Collection, Tube Holders, SafeSet,Blunt Cann",2,Medical Supplies,Laboratory,BOX
717828,"Blood Collection, Tube Holders, Saf-T Holder",2,Medical Supplies,Laboratory,BOX
706448,"Blood Collection, Tube Holders, Vamp direct draw",2,Medical Supplies,Laboratory,BOX
704195,"Personal Hygiene, Cleansing Wipes",2,Medical Supplies,Personal Hygiene,CASE
701371,"Blood Collection, Tube Holders,VacutainerPorteTube",2,Medical Supplies,Laboratory,BOX
701220,"Blood Collection, Tubes, 10cc",2,Medical Supplies,Laboratory,BOX
702935,"Blood Collection, Tubes, 16x100mm",2,Medical Supplies,Laboratory,BOX
705102,"Blood Collection, Tubes, Assorted sizes and colors",2,Medical Supplies,Laboratory,BOX
714633,"Blood Collection, Tubes, LithiumHeparin 6ml",2,Medical Supplies,Laboratory,BOX
701656,"Blood Collection, Tubes, Microtainer, w/ Additives",2,Medical Supplies,Laboratory,BOX
714616,"Blood Collection, Tubes, Vacuette Z, 6ml, 13x100",2,Medical Supplies,Laboratory,BOX
714635,"Blood Collection, Tubes, Vacuette Z, 6ml, 13x100",2,Medical Supplies,Laboratory,BOX
725923,"Blood Collection, Tubes, Vacuette, 2ml ",2,Medical Supplies,Laboratory,BOX
714617,"Blood Collection, Tubes, Vacuette, 3ml, 13x75",2,Medical Supplies,Laboratory,BOX
714618,"Blood Collection, Tubes, Vacutainer, 4ml, 13x75",2,Medical Supplies,Laboratory,BOX
712977,"Blood Collection, Vacutainer, ACD Solution, 8.5ml",2,Medical Supplies,Laboratory,BOX
705455,"Blood Collection, Vacutainer, Fluoride/Oxalate,6ml",2,Medical Supplies,Laboratory,BOX
X704212,"Tables, Overbed, Hill-Rom, Adjustable Height, Used",1,Medical Equipment,Furnishings Hospital/Clinic,BOX
714629,"Blood Collection, Vacutainer, K2 EDTA, 2ml",2,Medical Supplies,Laboratory,BOX
719032,"Catheters, Urethral, 14FR Urethral CatheterKN",6,Kendall,Urinary,BOX
701267,"Blood Collection, Vacutainer, K2 EDTA, 4ml",2,Medical Supplies,Laboratory,BOX
717790,"Blood Collection, Vacutainer, K2 EDTA, 6ml",2,Medical Supplies,Laboratory,BOX
701339,"Blood Collection, Vacutainer, Lithium Heparin, 4ml",2,Medical Supplies,Laboratory,BOX
712943,"Blood Collection, Vacutainer, Lithium Heparin,10mL",2,Medical Supplies,Laboratory,BOX
712935,"Blood Collection, Vacutainer, Red, 10ml",2,Medical Supplies,Laboratory,BOX
706895,"Catheters, Urethral, 16fr Red rubber coude tip KN",6,Kendall,Urinary,BOX
701272,"Blood Collection, Vacutainer, Red, 6ml",2,Medical Supplies,Laboratory,BOX
712938,"Blood Collection, Vacutainer, Red, 7ml",2,Medical Supplies,Laboratory,BOX
X704228,"Pumps, Breast, Battery/Electric Breast Pump Kit",5,Bio Med,Obstetric/Gynecology(OB/GYN),BOX
705292,"Blood Collection, Vacutainer, Sodium Citrate,2.4ml",2,Medical Supplies,Laboratory,BOX
701286,"Blood Collection, Vacutainer, Sodium Citrate,4.5ml",2,Medical Supplies,Laboratory,BOX
705494,"Blood Collection, Vacutainer, Sodium Heparin, 4ml",2,Medical Supplies,Laboratory,BOX
718997,"Catheters, Urethral, 16fr Red rubber RobinsonKN",6,Kendall,Urinary,BOX
704233,"CUFFS, BP, REUSABLE, FLEXIPORT, MONITORING KIT",7,World Vision,Monitoring,BOX
712942,"Blood Collection, Vacutainer, Sodium Heparin, 6ml",2,Medical Supplies,Laboratory,BOX
701196,"Blood Collection,Vacutainer Tube Holders,no needle",2,Medical Supplies,Laboratory,BOX
704766,"Blood Culture Kits, Quick Culture Slide Test Kits",2,Medical Supplies,Laboratory,BOX
704407,"Blood Culture Kits, Vacutainer Kit with Bag",2,Medical Supplies,Laboratory,BOX
705419,"Blood Donor Set Tube Holders, Secure All",2,Medical Supplies,Laboratory,BOX
704240,"CHARGERS, ENELOOP,4-POSITION CHARGER,W.BATTERIES",7,World Vision,General Supplies,BOX
708286,"Blood Glucose Monitors, Diabetes Take Home Kit",2,Medical Supplies,Diabetic,BOX
704650,"Blood Glucose Monitors, Portable, Accu-Check Comp",2,Medical Supplies,Diabetic,BOX
704246,"Blood Glucose Monitors, Portable, Accu-Chek Simpli",2,Medical Supplies,Diabetic,BOX
704652,"Blood Glucose Monitors, Portable, Glucometer Elite",2,Medical Supplies,Diabetic,BOX
704655,"Blood Glucose Monitors, Portable, Glucometer Elite",2,Medical Supplies,Diabetic,BOX
704659,"Blood Glucose Monitors, Portable, GlucometerEncore",2,Medical Supplies,Diabetic,BOX
704247,"SYRINGES, TUBERCULIN, 1CC, 27G X 1/2",7,World Vision,Syringes,BOX
704653,"Blood Glucose Monitors, Portable, One Touch II",2,Medical Supplies,Diabetic,BOX
704658,"Blood Glucose Monitors, Portable, OneTouch Profile",2,Medical Supplies,Diabetic,BOX
706107,"Blood Grouping Systems, Integrated Membrane",2,Medical Supplies,Laboratory,BOX
721803,"Blood Pressure Cuffs,Dual Port, Cuff Only,Assorted",2,Medical Supplies,Monitoring,BOX
706682,Blood Transfer Device for Multiple Samples,2,Medical Supplies,Laboratory,BOX
710759,"Blood Transfer Device, Angel Wing, W/Male Adapter",2,Medical Supplies,Laboratory,BOX
710690,"Blood Transfer Device, Angel Wing,W/Female Adapter",2,Medical Supplies,Laboratory,BOX
703401,"Body Bags, Adult Body Bag",2,Medical Supplies,General Medical,BOX
712364,"Body Bags, infant body bag",2,Medical Supplies,Pediatric/Infant,BOX
712362,"Body Bags, pediatric body bag",2,Medical Supplies,Pediatric/Infant,BOX
703945,"Bone Wax, 2.5g",2,Medical Supplies,Orthopedic,BOX
704374,"Bone Wax, By Pound",2,Medical Supplies,Orthopedic,BOX
720353,"Bookcase, Wood, 3-Shelf",2,Medical Supplies,Office,BOX
710214,"Books/Journals, American Journal Gastroenterology",2,Medical Supplies,Medical Books & Journals,BOX
708376,"Books/Journals, American Journal of Public Health",2,Medical Supplies,Medical Books & Journals,BOX
708385,"Books/Journals, Anesthesia and Analgesia",2,Medical Supplies,Medical Books & Journals,BOX
X704271,"Blades, Tricut, 4mm",2,Medical Supplies,Surgical Instruments,BOX
708387,"Books/Journals, Anesthesiology",2,Medical Supplies,Medical Books & Journals,BOX
722812,"Books/Journals, Arthritis Health Monitor",2,Medical Supplies,Medical Books & Journals,BOX
705965,"Books/Journals, Assorted Medical Books",2,Medical Supplies,Medical Books & Journals,BOX
703905,"Books/Journals, Assorted Medical Books by pound",2,Medical Supplies,Medical Books & Journals,BOX
711440,"Books/Journals, Assorted Medical journals by pound",2,Medical Supplies,Medical Books & Journals,BOX
723549,"Books/Journals, Assorted Medical Textbooks",2,Medical Supplies,Medical Books & Journals,BOX
707262,"Books/Journals, Assorted Nonmedical Books",2,Medical Supplies,Medical Books & Journals,BOX
722068,"Books/Journals, Assorted Textbooks by pound",2,Medical Supplies,Medical Books & Journals,BOX
706192,"Books/Journals, Assorted, Pediatric, by pound",2,Medical Supplies,Medical Books & Journals,BOX
713729,"Books/Journals, Baby Magazines (English)",2,Medical Supplies,Medical Books & Journals,BOX
714471,"Books/Journals, Book of Medical Abbreviations",2,Medical Supplies,Medical Books & Journals,BOX
707907,"Books/Journals, Cardiovascular Pamphlet",2,Medical Supplies,Medical Books & Journals,BOX
